neighborhood_name_ams,neighborhood_id_ams,year,incident_prio
Eendrachtspark,78e,2005,2.0
Schinkelbuurt Zuid,45b,2005,1.75
Filips van Almondekwartier,75b,2005,1.58333333333
Frederik Hendrikbuurt Zuidoost,16b,2005,1.77777777778
Scheldebuurt West,52b,2005,1.56
Ecowijk,15a,2005,1.5
Lootsbuurt,19c,2005,2.06666666667
Walvisbuurt,66c,2005,1.55555555556
Buurt 4 Oost,77c,2005,1.52941176471
Helmersbuurt Oost,20a,2005,2.0
Vondelpark Oost,47i,2005,1.875
Jacques Veldmanbuurt,89b,2005,1.57894736842
Frederik Hendrikbuurt Noord,16a,2005,1.74074074074
Orteliusbuurt Noord,41c,2005,2.33333333333
Riekerhaven,87e,2005,1.0
Buurt 2,76b,2005,2.0
Reigersbos Noord,96b,2005,1.21052631579
Banne Zuidoost,70b,2005,1.95652173913
Wittenburg,09c,2005,1.86956521739
Marnixbuurt Zuid,06j,2005,1.4
Vervoerscentrum,10e,2005,1.18181818182
Geuzenhofbuurt,40a,2005,1.8
Orteliusbuurt Midden,42c,2005,1.5
Cornelis Schuytbuurt,47d,2005,2.04166666667
WG-terrein,20b,2005,1.9
Nieuwmarkt,04e,2005,1.27777777778
Afrikahaven,10g,2005,1.1
Passeerdersgrachtbuurt,06h,2005,2.2
Nieuw Sloten Noordoost,88f,2005,1.86363636364
Diamantbuurt,26a,2005,1.35
Spaarndammerbuurt Midden,13e,2005,1.66666666667
Oosterdokseiland,04a,2005,2.8
Scheldebuurt Midden,52c,2005,1.85714285714
Delflandpleinbuurt West,87d,2005,1.83333333333
Staatsliedenbuurt Noordoost,14c,2005,1.63636363636
Bedrijventerrein Landlust,37a,2005,1.35
Minervabuurt Noord,49d,2005,1.6
Amerikahaven,10f,2005,1.29032258065
Uilenburg,04f,2005,1.92307692308
Haarlemmerbuurt Oost,05b,2005,1.35714285714
Schipluidenbuurt,87f,2005,1.0
Kop Zeedijk,00a,2005,1.69230769231
Sportpark Middenmeer Zuid,56d,2005,2.5
Kazernebuurt,09h,2005,1.78571428571
D-buurt,93c,2005,2.75
Bellamybuurt Noord,18a,2005,1.88888888889
De Wittenbuurt Noord,14a,2005,1.85714285714
Buiksloterham,71g,2005,1.25
Johannnes Vermeerbuurt,47a,2005,1.5
Overamstel,58f,2005,1.71428571429
Aalsmeerwegbuurt West,44c,2005,2.0
G-buurt Oost,94j,2005,2.125
Overbraker Binnenpolder,13h,2005,1.33333333333
Balboaplein e.o.,42a,2005,1.78260869565
Flevopark,32d,2005,2.25
VU-kwartier,23c,2005,1.03703703704
Planciusbuurt Noord,05f,2005,1.8
Hemelrijk,01b,2005,1.46666666667
Architectenbuurt,33h,2005,2.5
Zeeheldenbuurt,13a,2005,1.84210526316
Spaarndammerbuurt Zuidwest,13d,2005,1.66666666667
de Plantage,08d,2005,1.4
Zuidwestkwadrant Osdorp Zuid,82d,2005,1.72222222222
Nieuwe Kerk e.o.,01e,2005,1.55882352941
Laan van Spartaan,39b,2005,1.5
Park de Meer,56f,2005,1.16666666667
Bloemenbuurt Zuid,60b,2005,1.31818181818
Bloemenbuurt Noord,60c,2005,1.52941176471
Kadoelen,67a,2005,1.61111111111
Weesperbuurt,08a,2005,1.58620689655
Buurt 5 Noord,77d,2005,1.42857142857
Sloterdijk III West,11d,2005,1.45161290323
AMC,92f,2005,1.44444444444
Spaarndammerbuurt Noordwest,13f,2005,1.9375
Rembrandtpark Zuid,86d,2005,2.33333333333
Kantershof,94k,2005,1.6
Minervabuurt Zuid,49f,2005,1.72727272727
Cornelis Troostbuurt,25d,2005,1.90476190476
Coenhaven/Mercuriushaven,10a,2005,1.22727272727
IJplein e.o.,61a,2005,1.9
Hiltonbuurt,49c,2005,1.6
Plan van Gool,69k,2005,2.47619047619
Oosterpark,28b,2005,1.46666666667
G-buurt Noord,94m,2005,2.58823529412
Tuindorp Oostzaan West,65a,2005,3.0
Schinkelbuurt Noord,45a,2005,2.05882352941
L-buurt,95a,2005,2.46153846154
Nieuwendammerdijk Zuid,64e,2005,1.35714285714
Anjeliersbuurt Noord,06k,2005,2.13333333333
Rapenburg,04c,2005,1.82857142857
Cornelis Douwesterrein,71e,2005,1.53846153846
Nieuwendijk Noord,01c,2005,1.65
Hoptille,93f,2005,1.55555555556
Houthavens West,12a,2005,1.58333333333
Oude Kerk e.o.,00b,2005,1.30555555556
Andreasterrein,87b,2005,1.0
Hemonybuurt,24a,2005,1.72413793103
Spuistraat Zuid,01f,2005,1.81818181818
Spaarndammerbuurt Zuidoost,13c,2005,2.11111111111
Delflandpleinbuurt Oost,87c,2005,1.33333333333
Oostzanerdijk,66b,2005,1.16666666667
Buurt 7,78b,2005,1.68421052632
Zuidas Zuid,23d,2005,1.0
Tuindorp Frankendael,55h,2005,1.72413793103
Calandlaan/Lelylaan,81d,2005,1.0
Tuindorp Nieuwendam West,62a,2005,1.6
Stationsplein e.o.,01a,2005,1.65517241379
Jan Maijenbuurt,41b,2005,1.75
Van Tuyllbuurt,48f,2005,1.38888888889
NDSM terrein,71f,2005,1.64705882353
Elzenhagen Zuid,74b,2005,1.5
Langestraat e.o.,02a,2005,1.5
Osdorp Midden Zuid,82b,2005,1.6
Valkenburg,04g,2005,1.47619047619
Willemsparkbuurt Noord,46c,2005,2.4
Concertgebouwbuurt,47c,2005,1.65
De Wittenbuurt Zuid,14b,2005,1.5
Zuidas Noord,23a,2005,1.71428571429
Nes e.o.,00d,2005,1.25
Noordoever Sloterplas,77b,2005,2.13636363636
Swammerdambuurt,27a,2005,1.44444444444
Ookmeer,80a,2005,1.63636363636
Beethovenbuurt,49b,2005,1.625
Amstel III deel C/D Zuid,92e,2005,1.4
De Heining,11e,2005,1.33333333333
Leidsebuurt Zuidwest,07b,2005,1.58333333333
Vondelparkbuurt Oost,22a,2005,1.63157894737
De Omval,58h,2005,1.13333333333
Leidsebuurt Noordwest,07a,2005,1.6
Osdorper Binnenpolder,79a,2005,1.125
Buikslotermeer Noord,69m,2005,2.0
Lizzy Ansinghbuurt,25c,2005,1.5
Leidsegracht Noord,02d,2005,1.44444444444
Durgerdam,73d,2005,2.0
Postjeskade e.o.,43b,2005,1.53333333333
Marnixbuurt Midden,06f,2005,2.0
Meer en Oever,81b,2005,1.92
Kadijken,09i,2005,2.11111111111
Emanuel van Meterenbuurt,85b,2005,1.92307692308
Vliegenbos,61d,2005,2.0
Don Bosco,55d,2005,1.92307692308
Oostpoort,29c,2005,1.58333333333
Louis Chrispijnbuurt,89a,2005,1.71428571429
Linnaeusparkbuurt,56a,2005,1.9
Johan Jongkindbuurt,86e,2005,1.88888888889
Zeeburgereiland Noordwest,34a,2005,1.0
De Wester Quartier,75c,2005,1.75
Frederik Hendrikbuurt Zuidwest,16c,2005,1.5
Riekerpolder,88a,2005,1.42857142857
Elzenhagen Noord,74c,2005,1.33333333333
Leidsebuurt Zuidoost,07d,2005,1.78571428571
Frederikspleinbuurt,07h,2005,1.85714285714
Harmoniehofbuurt,47g,2005,1.8
Anjeliersbuurt Zuid,06l,2005,2.0
Buiksloterbreek,70e,2005,2.0
Teleport,11f,2005,1.24324324324
Oostelijke Handelskade,33a,2005,1.41666666667
Medisch Centrum Slotervaart,89d,2005,1.0
Kattenburg,09b,2005,1.33333333333
Bretten Oost,11h,2005,2.2
Vivaldi,23e,2005,1.42857142857
Waterloopleinbuurt,04i,2005,1.64285714286
Reigersbos Midden,96f,2005,2.08333333333
Science Park Noord,56h,2005,1.75
Veluwebuurt,52g,2005,1.28571428571
Amstelkwartier Noord,58g,2005,1.2
Museumplein,47h,2005,1.75
Science Park Zuid,56i,2005,1.0
Van Loonbuurt,03c,2005,1.72222222222
Weteringbuurt,07e,2005,1.61111111111
Nieuwe Diep/Diemerpark,34e,2005,1.0
Beatrixpark,59b,2005,2.0
Borgerbuurt,19b,2005,1.96
Zeeburgereiland Zuidwest,34d,2005,1.75
Pieter van der Doesbuurt,40c,2005,2.13333333333
Spuistraat Noord,01d,2005,1.85714285714
Legmeerpleinbuurt,44e,2005,2.0
Utrechtsebuurt Zuid,07g,2005,2.16666666667
Alexanderplein e.o.,08e,2005,2.0
Tuindorp Amstelstation,55f,2005,1.75
De Klenckebuurt,91a,2005,2.0
Den Texbuurt,07f,2005,1.90909090909
Amstelglorie,58e,2005,1.75
Gouden Bocht,03b,2005,2.09090909091
Rembrandtpleinbuurt,03e,2005,1.65
Baanakkerspark Zuid,68b,2005,2.25
Valeriusbuurt Oost,46a,2005,1.77777777778
Buitenveldert West Midden,90i,2005,1.66666666667
Schellingwoude Oost,73b,2005,2.5
Aalsmeerwegbuurt Oost,44d,2005,1.68421052632
Hercules Seghersbuurt,24d,2005,1.81818181818
Lucas/Andreasziekenhuis e.o.,86f,2005,1.85714285714
Kromme Mijdrechtbuurt,54a,2005,1.4
Amstelveldbuurt,03d,2005,1.4
Erasmusparkbuurt Oost,37e,2005,1.0
Reguliersbuurt,03f,2005,1.875
Spiegelbuurt,03a,2005,2.0
IJsbaanpad e.o.,48e,2005,1.28571428571
Bertelmanpleinbuurt,48a,2005,2.0
Willibrordusbuurt,25a,2005,1.85714285714
Parooldriehoek,27c,2005,1.66666666667
Olympisch Stadion e.o.,48d,2005,1.875
Duivelseiland,47j,2005,2.125
Noorderstrook West,73i,2005,1.5
Gaasperplas,95c,2005,2.5
Rembrandtpark Noord,86c,2005,1.5
Dorp Driemond,98a,2005,1.46666666667
Valeriusbuurt West,46b,2005,1.54545454545
Sloterdijk III Oost,11c,2005,1.42857142857
RAI,23b,2005,1.66666666667
Houthavens Oost,12b,2005,3.0
Papaverweg e.o.,71c,2005,1.58333333333
Borneo,33f,2005,1.33333333333
Kop Zuidas,52h,2005,1.75
Noorder IJplas,66e,2005,1.0
Zaagpoortbuurt,06e,2005,1.0
Drieburg,57c,2005,1.66666666667
Westhaven Zuid,10h,2005,1.0
Landelijk gebied Driemond,98b,2005,1.5
Osdorper Bovenpolder,80b,2005,1.66666666667
Marnixbuurt Noord,06d,2005,1.85714285714
Grunder/Koningshoef,94i,2005,2.33333333333
Haveneiland Noordoost,35f,2005,1.0
Bedrijvenpark Lutkemeer,80c,2005,1.33333333333
Twiske West,66d,2005,1.33333333333
John Franklinbuurt,41a,2005,2.3125
K-buurt Zuidwest,94h,2005,2.0
Rijnbuurt West,54d,2005,1.57142857143
Woon- en Groengebied Sloterdijk,36a,2005,1.0
Holysloot,73g,2005,1.25
Groenmarktkadebuurt,06i,2005,1.8
Hoge Dijk,92g,2005,1.0
Gaasperpark,95b,2005,2.2
Amstelkwartier West,58j,2005,1.66666666667
Sloterpark,77e,2005,1.0
Oosterparkbuurt Zuidwest,28d,2005,1.61538461538
Weespertrekvaart,58b,2005,1.66666666667
Marcanti,15d,2005,1.33333333333
Amstel III deel C/D Noord,92c,2005,1.0
Westerdokseiland,05a,2005,1.11111111111
Marine-Etablissement,09a,2005,1.0
Haveneiland Zuidwest/Rieteiland West,35c,2005,2.14285714286
Mercatorpark,41d,2005,2.0
Bedrijvencentrum Westerkwartier,15c,2005,1.875
Surinamepleinbuurt,44a,2005,1.75
F-buurt,93d,2005,2.25
Bedrijventerrein Hamerstraat,72a,2005,1.25
Sloterweg e.o.,88d,2005,1.6
Bedrijvengebied Zeeburgerkade,33k,2005,1.75
Buiksloterdijk West,64a,2005,1.85714285714
Amstelpark,91d,2005,1.5
Westergasfabriek,13g,2005,2.2
Nieuwendammerdijk West,64c,2005,1.0
Zamenhofstraat e.o.,72b,2005,2.0
Steigereiland Zuid,35b,2005,2.0
Schellingwoude Noord,73c,2005,2.1
Amsterdamse Bos,90e,2005,1.66666666667
Nieuwendammerdijk Oost,64d,2005,2.0
Sloterdijk II,11a,2005,1.2
Nieuwe Oosterbegraafplaats,57b,2005,1.0
Oostoever Sloterplas,85a,2005,2.25
Markthallen,15b,2005,1.5
Noorderstrook Oost,73j,2005,2.0
Bretten West,11j,2005,3.0
Sportpark Voorland,56g,2005,1.0
Vondelpark West,46d,2005,1.0
Zuiderhof,90j,2005,1.0
Twiske Oost,67b,2005,2.5
Sportpark Middenmeer Noord,56e,2005,2.0
Zeeburgerdijk Oost,32c,2005,1.5
Bedrijvencentrum Osdorp,83b,2005,1.0
Het Funen,09f,2005,2.0
Planciusbuurt Zuid,05g,2005,1.0
Bedrijvengebied Cruquiusweg,33j,2005,1.0
Overhoeks,71h,2005,1.0
Baanakkerspark Noord,68a,2005,2.0
Buikslotermeer Noord,69m,2006,2.17857142857
De Aker West,84b,2006,1.94736842105
Holendrecht Oost,96c,2006,1.68421052632
Nieuwe Kerk e.o.,01e,2006,1.50980392157
Amstelkwartier Noord,58g,2006,1.4
Markengouw Midden,68d,2006,1.8
Amsterdamse Bos,90e,2006,1.0
Buiksloterdijk West,64a,2006,1.0
Buurt 9,78d,2006,1.66666666667
Langestraat e.o.,02a,2006,1.21212121212
Osdorpplein e.o.,81c,2006,1.75
Nieuwmarkt,04e,2006,1.77272727273
Scheepvaarthuisbuurt,04b,2006,1.30769230769
Middelveldsche Akerpolder,84a,2006,1.51612903226
Gelderlandpleinbuurt,90a,2006,1.56603773585
Hoofdcentrum Zuidoost,92a,2006,1.5
Buurt 7,78b,2006,1.53333333333
Spiegelbuurt,03a,2006,1.36363636364
D-buurt,93c,2006,2.39436619718
Haarlemmerbuurt West,05c,2006,1.85714285714
Buurt 10,79b,2006,1.70588235294
BG-terrein e.o.,00e,2006,1.38461538462
Landlust Noord,37g,2006,1.59375
Tuindorp Oostzaan Oost,65b,2006,1.44680851064
Terrasdorp,65c,2006,1.49056603774
Noordoostkwadrant Indische buurt,32a,2006,1.61038961039
Het Funen,09f,2006,2.33333333333
Gibraltarbuurt,37f,2006,1.5
Tuindorp Frankendael,55h,2006,1.53846153846
Nieuw Sloten Noordwest,88e,2006,1.86666666667
Buikslotermeerplein,69j,2006,1.68421052632
Sarphatiparkbuurt,24e,2006,1.74576271186
Robert Scottbuurt West,39a,2006,1.75
Overtoomse Veld Zuid,86b,2006,1.70967741935
De Aker Oost,84c,2006,1.6
Durgerdam,73d,2006,1.5
Nieuw Sloten Zuidoost,88i,2006,1.54838709677
Overtoomse Veld Noord,86a,2006,1.73846153846
Paramariboplein e.o.,43a,2006,1.57692307692
Osdorp Midden Zuid,82b,2006,1.5
Bloemenbuurt Noord,60c,2006,1.5593220339
IJselbuurt Oost,53b,2006,1.51612903226
Leliegracht e.o.,02b,2006,2.0
Johan Jongkindbuurt,86e,2006,1.9
Stationsplein e.o.,01a,2006,1.48148148148
Van der Pekbuurt,60a,2006,1.76991150442
Gein Zuidoost,97d,2006,1.625
Frederik Hendrikbuurt Zuidoost,16b,2006,1.6
Buurt 5 Noord,77d,2006,1.56756756757
Venserpolder West,93a,2006,1.51785714286
Park Haagseweg,88b,2006,2.2
Gein Noordoost,97c,2006,1.75
De Kleine Wereld,69l,2006,2.13793103448
Werengouw Midden,68c,2006,1.94444444444
Transvaalbuurt Oost,30b,2006,1.76363636364
Burgemeester Tellegenbuurt West,26c,2006,1.73333333333
Plan van Gool,69k,2006,2.16216216216
Middenmeer Noord,56b,2006,1.5
G-buurt Oost,94j,2006,1.57692307692
Holendrecht West,96a,2006,1.52173913043
Uilenburg,04f,2006,1.56666666667
Scheldebuurt West,52b,2006,1.61538461538
Nieuw Sloten Noordoost,88f,2006,1.54545454545
Oosterparkbuurt Zuidwest,28d,2006,1.51851851852
Staalmanbuurt,89c,2006,1.5
Geuzenhofbuurt,40a,2006,1.55
Scheldebuurt Midden,52c,2006,1.60606060606
Oosterparkbuurt Zuidoost,28c,2006,1.64705882353
Dapperbuurt Zuid,29b,2006,1.58823529412
Twiske West,66d,2006,2.11111111111
Bosleeuw,37c,2006,1.43434343434
Walvisbuurt,66c,2006,1.68
Transvaalbuurt West,30a,2006,1.44444444444
Buurt 6,78a,2006,1.83333333333
Scheldebuurt Oost,52d,2006,1.55
Vogelbuurt Zuid,61b,2006,1.66666666667
Hercules Seghersbuurt,24d,2006,2.0
Banne Noordwest,70c,2006,1.68965517241
Gerard Doubuurt,24b,2006,1.45161290323
De Punt,83a,2006,1.67924528302
Zuidwestkwadrant Indische buurt,31c,2006,1.875
Zuidwestkwadrant Osdorp Noord,82c,2006,1.76923076923
Noordwestkwadrant Indische buurt Noord,31a,2006,1.91666666667
IJselbuurt West,53a,2006,1.59090909091
Rapenburg,04c,2006,1.48888888889
Blauwe Zand,63a,2006,1.62962962963
Dorp Driemond,98a,2006,1.74193548387
Middenmeer Zuid,56c,2006,1.64583333333
Czaar Peterbuurt,09e,2006,1.56666666667
IJplein e.o.,61a,2006,1.77777777778
Olympisch Stadion e.o.,48d,2006,2.41666666667
Begijnhofbuurt,01g,2006,1.29411764706
Lastage,04d,2006,1.75
Willemsparkbuurt Noord,46c,2006,1.52173913043
Cornelis Troostbuurt,25d,2006,1.83783783784
Swammerdambuurt,27a,2006,1.71428571429
Gein Noordwest,97a,2006,1.77272727273
Mercatorpark,41d,2006,1.83333333333
E-buurt,94a,2006,2.07843137255
Elandsgrachtbuurt,06g,2006,1.58695652174
Molenwijk,66f,2006,2.25454545455
Borgerbuurt,19b,2006,1.74545454545
Banne Zuidoost,70b,2006,1.97674418605
Postjeskade e.o.,43b,2006,1.85185185185
G-buurt Noord,94m,2006,2.53333333333
Noordoever Sloterplas,77b,2006,2.27272727273
Burgwallen Oost,00c,2006,1.44
Weesperbuurt,08a,2006,1.50847457627
Dapperbuurt Noord,29a,2006,1.71428571429
Slotermeer Zuid,77a,2006,1.27906976744
Reguliersbuurt,03f,2006,1.84615384615
Rembrandtpleinbuurt,03e,2006,1.19230769231
Vivaldi,23e,2006,1.71428571429
Zuiderkerkbuurt,04h,2006,1.6511627907
Orteliusbuurt Noord,41c,2006,1.44444444444
Vogeltjeswei,93j,2006,1.2
Cremerbuurt West,21a,2006,1.88235294118
Buurt 3,76a,2006,1.63829787234
Bedrijventerrein Landlust,37a,2006,1.74074074074
Kolenkitbuurt Noord,39d,2006,1.84126984127
Buurt 4 Oost,77c,2006,1.54347826087
Lizzy Ansinghbuurt,25c,2006,1.68
Felix Meritisbuurt,02c,2006,1.55
Emanuel van Meterenbuurt,85b,2006,1.45
Julianapark,55c,2006,1.85714285714
Hakfort/Huigenbos,93h,2006,2.03225806452
Cremerbuurt Oost,20c,2006,1.65
Delflandpleinbuurt Oost,87c,2006,1.72340425532
Vondelparkbuurt Midden,22b,2006,2.0
Osdorper Bovenpolder,80b,2006,2.26315789474
Entrepot-Noordwest,33g,2006,1.85714285714
Amstel III deel A/B Noord,92b,2006,1.48148148148
Hondecoeterbuurt,47f,2006,1.71428571429
Alfa-driehoek,10b,2006,1.0
Tuindorp Nieuwendam West,62a,2006,1.0
Tuindorp Nieuwendam Oost,62b,2006,1.71428571429
Baanakkerspark Noord,68a,2006,1.66666666667
Borneo,33f,2006,2.41666666667
Pieter van der Doesbuurt,40c,2006,1.76923076923
Landlust Zuid,37d,2006,1.75609756098
Van Tuyllbuurt,48f,2006,1.62962962963
Noordwestkwadrant Indische buurt Zuid,31b,2006,1.79411764706
Kadijken,09i,2006,1.75
Harmoniehofbuurt,47g,2006,1.72727272727
Oude Kerk e.o.,00b,2006,1.38888888889
Johannnes Vermeerbuurt,47a,2006,1.96153846154
Reigersbos Noord,96b,2006,1.65
Rijnbuurt Oost,54b,2006,1.85714285714
Gouden Bocht,03b,2006,1.86666666667
Da Costabuurt Noord,17a,2006,1.60810810811
Vondelpark West,46d,2006,2.0
Buitenveldert Oost Midden,91b,2006,1.79487179487
Coenhaven/Mercuriushaven,10a,2006,1.20512820513
Zeeheldenbuurt,13a,2006,1.53333333333
Weespertrekvaart,58b,2006,1.72727272727
Cornelis Schuytbuurt,47d,2006,1.66666666667
Rechte H-buurt,93g,2006,2.32222222222
Zuidas Zuid,23d,2006,1.41176470588
De Eenhoorn,55b,2006,3.64444444444
Hemonybuurt,24a,2006,1.4
Driehoekbuurt,06a,2006,1.79166666667
Kortenaerkwartier,75a,2006,1.46875
Lootsbuurt,19c,2006,1.76923076923
Buyskade e.o.,14f,2006,1.54838709677
Wildeman,81a,2006,1.73076923077
Cornelis Douwesterrein,71e,2006,1.64285714286
Reigersbos Zuid,96g,2006,1.35294117647
Van der Helstpleinbuurt,25b,2006,1.66666666667
Drieburg,57c,2006,1.25
Haveneiland Zuidwest/Rieteiland West,35c,2006,1.71428571429
Kadoelen,67a,2006,1.38709677419
Kop Zeedijk,00a,2006,1.33333333333
Balboaplein e.o.,42a,2006,1.8
Wielingenbuurt,52a,2006,1.73913043478
Oostzanerdijk,66b,2006,1.41666666667
Westhaven Noord,10d,2006,1.39393939394
Vondelparkbuurt Oost,22a,2006,1.46153846154
Banne Zuidwest,70a,2006,1.66666666667
Elzenhagen Noord,74c,2006,1.8
Concertgebouwbuurt,47c,2006,1.79166666667
Bijlmermuseum Zuid,94n,2006,2.3
Oosterparkbuurt Noordwest,28a,2006,1.78846153846
Buitenveldert Zuidwest,90d,2006,1.7962962963
Buitenveldert Zuidoost,91c,2006,1.68965517241
Papaverweg e.o.,71c,2006,1.13333333333
Afrikahaven,10g,2006,1.0
Reigersbos Midden,96f,2006,2.14285714286
Riekerhaven,87e,2006,1.66666666667
Buurt 8,78c,2006,1.44642857143
Marathonbuurt West,48c,2006,1.71428571429
Calandlaan/Lelylaan,81d,2006,1.52631578947
Betondorp,57a,2006,1.70967741935
Sporenburg,33e,2006,1.53846153846
Gaasperdam Noord,96d,2006,1.68181818182
Frederik Hendrikbuurt Noord,16a,2006,1.63265306122
Osdorp Midden Noord,82a,2006,1.83333333333
Westlandgrachtbuurt,44b,2006,1.71428571429
Osdorper Binnenpolder,79a,2006,1.6
Van Loonbuurt,03c,2006,1.46428571429
Osdorp Zuidoost,81e,2006,1.5
Medisch Centrum Slotervaart,89d,2006,1.27272727273
Buurt 2,76b,2006,1.75555555556
Haveneiland Noordoost,35f,2006,1.82352941176
Oostelijke Handelskade,33a,2006,1.33333333333
Vogelbuurt Noord,61c,2006,1.62962962963
Schinkelbuurt Noord,45a,2006,1.6
Meer en Oever,81b,2006,1.58333333333
Orteliusbuurt Midden,42c,2006,1.82608695652
Van der Kunbuurt,55i,2006,1.69230769231
Valkenburg,04g,2006,1.73076923077
Willibrordusbuurt,25a,2006,1.63636363636
K-buurt Midden,94f,2006,2.44444444444
Oosterdokseiland,04a,2006,1.36363636364
Bedrijvencentrum Westerkwartier,15c,2006,1.55555555556
Amerikahaven,10f,2006,1.02564102564
Haarlemmerbuurt Oost,05b,2006,1.8
Fannius Scholtenbuurt,14d,2006,1.63333333333
Waterloopleinbuurt,04i,2006,1.70588235294
Kolenkitbuurt Zuid,39c,2006,1.6
Weteringbuurt,07e,2006,1.58823529412
Da Costabuurt Zuid,19a,2006,1.96296296296
Rietlanden,33b,2006,2.27272727273
Rembrandtpark Zuid,86d,2006,1.83333333333
Anjeliersbuurt Zuid,06l,2006,1.81818181818
Banne Noordoost,70d,2006,1.91304347826
Jacob Geelbuurt,85c,2006,1.75
Bijlmermuseum Noord,94c,2006,2.68292682927
Louis Chrispijnbuurt,89a,2006,1.36363636364
Kantershof,94k,2006,1.57142857143
IJsbaanpad e.o.,48e,2006,1.0
Jan Maijenbuurt,41b,2006,1.61111111111
Legmeerpleinbuurt,44e,2006,1.94736842105
Belgiëplein e.o.,88g,2006,1.84615384615
Bellamybuurt Zuid,18b,2006,1.5
Kortvoort,94d,2006,1.47058823529
Helmersbuurt Oost,20a,2006,1.63636363636
Spaarndammerbuurt Noordwest,13f,2006,1.66666666667
Amstelkwartier West,58j,2006,1.4
Aalsmeerwegbuurt Oost,44d,2006,1.5
Burgemeester Tellegenbuurt Oost,26b,2006,1.58333333333
Nelson Mandelapark,93k,2006,2.34848484848
Oostenburg,09d,2006,1.63636363636
Diepenbrockbuurt,49a,2006,1.5
Frederikspleinbuurt,07h,2006,1.7
Bedrijventerrein Hamerstraat,72a,2006,2.0
Nieuwendammerdijk Zuid,64e,2006,1.0
Leidsebuurt Zuidoost,07d,2006,1.66666666667
Markthallen,15b,2006,1.0
Bedrijventerrein Sloterdijk I,36b,2006,1.57692307692
Leidsebuurt Noordoost,07c,2006,1.36842105263
Nieuwe Meer,88c,2006,1.3
Twiske Oost,67b,2006,1.33333333333
Zuidas Noord,23a,2006,1.45454545455
Minervabuurt Midden,49e,2006,1.88235294118
Schellingwoude Oost,73b,2006,1.61111111111
Marnixbuurt Midden,06f,2006,1.80952380952
Werengouw Zuid,68f,2006,1.9375
Venserpolder Oost,93b,2006,1.63636363636
Erasmusparkbuurt West,38c,2006,1.65853658537
WG-terrein,20b,2006,1.83333333333
Zuidoostkwadrant Indische buurt,32b,2006,1.62162162162
Beethovenbuurt,49b,2006,1.5
Amsterdamse Poort,93e,2006,1.828125
Westelijke eilanden,05d,2006,1.85
Sarphatistrook,08b,2006,1.38888888889
Orteliusbuurt Zuid,42d,2006,2.07142857143
Prinses Irenebuurt,59a,2006,1.96428571429
Kattenburg,09b,2006,1.61111111111
Duivelseiland,47j,2006,1.70588235294
Bertelmanpleinbuurt,48a,2006,1.8125
Diamantbuurt,26a,2006,1.57142857143
Oosterpark,28b,2006,1.92
Steigereiland Zuid,35b,2006,1.81818181818
Ransdorp,73f,2006,2.0
Kromme Mijdrechtbuurt,54a,2006,1.72
Sloterweg e.o.,88d,2006,1.0
Westergasfabriek,13g,2006,1.25
F-buurt,93d,2006,1.22222222222
Houthavens West,12a,2006,1.53846153846
Amstelveldbuurt,03d,2006,1.34615384615
Amstel III deel A/B Zuid,92d,2006,1.5
Erasmusparkbuurt Oost,37e,2006,1.47619047619
Hoptille,93f,2006,1.88095238095
Frederik Hendrikbuurt Zuidwest,16c,2006,1.42857142857
Valeriusbuurt West,46b,2006,1.86956521739
Zeeburgerdijk Oost,32c,2006,1.66666666667
Weesperzijde Midden/Zuid,27b,2006,1.88888888889
Westerstaatsman,14e,2006,1.55555555556
Teleport,11f,2006,1.42857142857
de Plantage,08d,2006,1.54838709677
Minervabuurt Zuid,49f,2006,1.85714285714
RAI,23b,2006,1.5
Zuidwestkwadrant Osdorp Zuid,82d,2006,1.57692307692
Vervoerscentrum,10e,2006,1.38888888889
Markengouw Zuid,68e,2006,1.84615384615
Lucas/Andreasziekenhuis e.o.,86f,2006,1.90909090909
De Wetbuurt,55g,2006,1.58823529412
Den Texbuurt,07f,2006,1.86666666667
Vondelpark Oost,47i,2006,1.64285714286
Vondelparkbuurt West,21b,2006,1.7619047619
Riekerpolder,88a,2006,1.25
Jacques Veldmanbuurt,89b,2006,1.65217391304
Veluwebuurt,52g,2006,1.82608695652
Nieuwendijk Noord,01c,2006,1.57692307692
Spaarndammerbuurt Midden,13e,2006,1.46666666667
Aalsmeerwegbuurt West,44c,2006,1.47368421053
Valeriusbuurt Oost,46a,2006,1.82352941176
Tuindorp Amstelstation,55f,2006,1.66666666667
Robert Scottbuurt Oost,38d,2006,1.78571428571
John Franklinbuurt,41a,2006,1.375
Nes e.o.,00d,2006,1.88235294118
Spaarndammerbuurt Zuidwest,13d,2006,1.77777777778
Science Park Noord,56h,2006,1.36842105263
Amstelglorie,58e,2006,1.75
Marnixbuurt Zuid,06j,2006,1.66666666667
Bellamybuurt Noord,18a,2006,1.78260869565
Bloemgrachtbuurt,06c,2006,1.5652173913
Planciusbuurt Zuid,05g,2006,2.66666666667
Frans Halsbuurt,24c,2006,1.72222222222
Sloterdijk III West,11d,2006,1.39130434783
Laan van Spartaan,39b,2006,1.25
L-buurt,95a,2006,2.16216216216
Delflandpleinbuurt West,87d,2006,1.5
Trompbuurt,40b,2006,1.78571428571
Westerdokseiland,05a,2006,1.9
Buurt 5 Zuid,77f,2006,1.69696969697
G-buurt West,94b,2006,2.13636363636
